row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,product_id,product_name,category,sub_category,country,city,state,region,sales,quantity,discount,profit
8347,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Jane Waco,Corporate,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,United States,Lawrence,Massachusetts,East,31.4,5,0.0,13.188
7500,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,United States,Westminster,California,West,18.84,3,0.0,7.9128
5016,CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,Thea Hendricks,Consumer,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,United States,Toledo,Ohio,East,35.168,7,0.2,9.6712
9710,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Los Angeles,California,West,340.92,3,0.0,3.4092
8070,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Huntsville,Texas,Central,454.56,5,0.2,-107.958
7864,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Mesa,Arizona,West,272.736,3,0.2,-64.7748
5745,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Fairfield,California,West,795.48,7,0.0,7.9548
4894,CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Corporate,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Seattle,Washington,West,227.28,2,0.0,2.2728
3017,US-2016-160528,2016-08-23,2016-08-30,Standard Class,MH-18115,Mick Hernandez,Home Office,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Pharr,Texas,Central,727.296,8,0.2,-172.7328
1906,CA-2017-154410,2017-10-21,2017-10-24,First Class,MD-17860,Michael Dominguez,Corporate,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Indianapolis,Indiana,Central,909.12,8,0.0,9.0912
1426,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,United States,Mesa,Arizona,West,363.648,4,0.2,-86.3664
8983,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,United States,Chicago,Illinois,Central,1.728,4,0.8,-2.7648
5047,CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,Arianne Irving,Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,United States,Los Angeles,California,West,5.184,3,0.2,1.8144
3304,US-2014-159926,2014-11-18,2014-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,United States,Philadelphia,Pennsylvania,East,1.944,3,0.7,-1.4256
2974,CA-2017-111808,2017-12-16,2017-12-20,Standard Class,AR-10510,Andrew Roberts,Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,United States,Tulsa,Oklahoma,Central,10.8,5,0.0,5.184
2040,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,Skye Norling,Home Office,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,United States,Peoria,Arizona,West,4.536,7,0.7,-3.3264
1225,CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,Becky Martin,Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,United States,New York City,New York,East,1.728,1,0.2,0.6048
7574,CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,Frank Hawley,Corporate,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,United States,Newport News,Virginia,South,2.84,1,0.0,0.8804
4943,CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,United States,Wilmington,Delaware,East,5.68,2,0.0,1.7608
1231,CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,United States,Los Angeles,California,West,5.68,2,0.0,1.7608
8677,CA-2017-163265,2017-02-16,2017-02-21,Standard Class,JS-16030,Joy Smith,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Decatur,Illinois,Central,7.692,1,0.6,-3.6537
8031,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,Neoma Murray,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Amarillo,Texas,Central,23.076,3,0.6,-10.9611
7887,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Thornton,Colorado,West,16.72,5,0.2,3.344
7288,CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,Bill Shonely,Corporate,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Oklahoma City,Oklahoma,Central,57.69,3,0.0,23.6529
5758,CA-2015-119634,2015-08-11,2015-08-16,Standard Class,BW-11065,Barry Weirich,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Raleigh,North Carolina,South,46.152,3,0.2,12.1149
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Lakewood,California,West,25.08,6,0.0,9.0288
4854,CA-2014-113320,2014-12-12,2014-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Oakland,California,West,12.54,3,0.0,4.5144
4248,CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,Lindsay Shagiari,Home Office,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Baltimore,Maryland,East,20.9,5,0.0,7.524
3041,US-2016-147991,2016-05-05,2016-05-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Chattanooga,Tennessee,South,16.72,5,0.2,3.344
2759,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Columbus,Georgia,South,76.92,4,0.0,31.5372
2701,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Jacksonville,Florida,South,30.768,2,0.2,8.0766
2695,CA-2014-143182,2014-10-15,2014-10-20,Standard Class,DL-12865,Dan Lawera,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Hialeah,Florida,South,15.384,1,0.2,4.0383
2646,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Tulsa,Oklahoma,Central,57.69,3,0.0,23.6529
1802,CA-2016-149461,2016-11-13,2016-11-19,Standard Class,AS-10135,Adrian Shami,Home Office,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Auburn,Washington,West,4.18,1,0.0,1.5048
1510,CA-2017-103611,2017-09-12,2017-09-15,First Class,JM-15535,Jessica Myrick,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Los Angeles,California,West,8.36,2,0.0,3.0096
1474,US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,Neoma Murray,Consumer,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,United States,Houston,Texas,Central,6.688,4,0.6,-4.0128
7550,CA-2016-136595,2016-09-05,2016-09-07,First Class,EM-13825,Elizabeth Moffitt,Corporate,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,United States,Houston,Texas,Central,21.204,3,0.6,-11.6622
6157,CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,United States,Philadelphia,Pennsylvania,East,42.408,3,0.2,9.5418
3927,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,United States,Seattle,Washington,West,35.34,2,0.0,13.4292
2972,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,United States,Fayetteville,North Carolina,South,28.272,2,0.2,6.3612
2743,CA-2014-149244,2014-11-04,2014-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,United States,San Diego,California,West,35.34,2,0.0,13.4292
2591,US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,United States,Wheeling,Illinois,Central,14.136,2,0.6,-7.7748
7989,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,OFF-LA-10003537,Avery 515,Office Supplies,Labels,United States,Sheboygan,Wisconsin,Central,37.59,3,0.0,17.6673
3813,CA-2017-147753,2017-03-05,2017-03-05,Same Day,PK-19075,Pete Kriz,Consumer,OFF-LA-10003537,Avery 515,Office Supplies,Labels,United States,Milwaukee,Wisconsin,Central,25.06,2,0.0,11.7782
7654,CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,Fred Wasserman,Corporate,OFF-AR-10003217,Newell 316,Office Supplies,Art,United States,Huntsville,Alabama,South,19.56,4,0.0,5.4768
4437,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,OFF-AR-10003217,Newell 316,Office Supplies,Art,United States,Chicago,Illinois,Central,27.384,7,0.2,2.7384
8255,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,United States,Seattle,Washington,West,192.16,4,0.0,92.2368
6849,US-2016-163461,2016-06-18,2016-06-21,First Class,BT-11440,Bobby Trafton,Consumer,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,United States,Frankfort,Illinois,Central,76.864,2,0.2,26.9024
6412,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,United States,Houston,Texas,Central,76.864,2,0.2,26.9024
4604,US-2015-113327,2015-05-26,2015-05-29,Second Class,BF-11170,Ben Ferrer,Home Office,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,United States,Jacksonville,North Carolina,South,153.728,4,0.2,53.8048
8948,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,New Bedford,Massachusetts,East,12.3,5,0.0,6.15
8047,CA-2016-113600,2016-12-15,2016-12-17,Second Class,SH-20395,Shahid Hopkins,Consumer,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,Cuyahoga Falls,Ohio,East,2.214,3,0.7,-1.476
8034,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Mark Van Huff,Consumer,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,Houston,Texas,Central,0.984,2,0.8,-1.476
7616,CA-2014-148425,2014-11-30,2014-12-04,Standard Class,RF-19345,Randy Ferguson,Corporate,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,Orlando,Florida,South,6.642,9,0.7,-4.428
4879,US-2016-131891,2016-07-29,2016-07-31,First Class,PW-19240,Pierre Wener,Consumer,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,Pensacola,Florida,South,2.214,3,0.7,-1.476
4782,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,United States,Houston,Texas,Central,1.476,3,0.8,-2.214
6905,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,United States,Chicago,Illinois,Central,235.92,5,0.2,-44.235
6283,CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,Jamie Kunitz,Consumer,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,United States,Marion,Ohio,East,141.552,3,0.2,-26.541
5765,CA-2015-117772,2015-09-10,2015-09-12,Second Class,MC-17575,Matt Collins,Consumer,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,United States,Seattle,Washington,West,353.88,6,0.0,17.694
5614,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,Adrian Barton,Consumer,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,United States,New York City,New York,East,117.96,2,0.0,5.898
8580,CA-2016-111605,2016-12-27,2017-01-02,Standard Class,JW-15955,Joni Wasserman,Consumer,OFF-LA-10002368,Avery 479,Office Supplies,Labels,United States,Louisville,Kentucky,South,2.61,1,0.0,1.2006
8551,CA-2015-121132,2015-07-17,2015-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,OFF-LA-10002368,Avery 479,Office Supplies,Labels,United States,Houston,Texas,Central,6.264,3,0.2,2.0358
6708,CA-2014-167724,2014-04-13,2014-04-18,Standard Class,BF-11170,Ben Ferrer,Home Office,OFF-LA-10002368,Avery 479,Office Supplies,Labels,United States,Baltimore,Maryland,East,7.83,3,0.0,3.6018
5154,US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,Cari Schnelling,Consumer,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,United States,New York City,New York,East,6.6,3,0.0,2.904
2782,CA-2017-146724,2017-11-20,2017-11-27,Standard Class,HG-15025,Hunter Glantz,Consumer,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,United States,Lakeville,Minnesota,Central,22.0,10,0.0,9.68
9317,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,United States,Philadelphia,Pennsylvania,East,769.184,4,0.2,-163.4516
6367,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,United States,New York City,New York,East,240.37,1,0.0,7.2111
6258,CA-2017-141425,2017-11-02,2017-11-06,Second Class,AR-10825,Anthony Rawles,Corporate,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,United States,Columbus,Ohio,East,384.592,2,0.2,-81.7258
3845,CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,Todd Sumrall,Corporate,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,United States,Los Angeles,California,West,480.74,2,0.0,14.4222
8475,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,Noah Childs,Corporate,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,United States,York,Pennsylvania,East,37.896,4,0.7,-29.0536
7156,US-2015-136749,2015-12-25,2015-12-27,Second Class,LH-16900,Lena Hernandez,Consumer,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,United States,Columbus,Georgia,South,157.9,5,0.0,74.213
5041,CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,Todd Sumrall,Corporate,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,United States,Wilmington,Delaware,East,221.06,7,0.0,103.8982
4234,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,Linda Southworth,Corporate,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,United States,Dallas,Texas,Central,6.316,1,0.8,-10.4214
2322,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,United States,Henderson,Kentucky,South,94.74,3,0.0,44.5278
6424,CA-2015-149650,2015-10-24,2015-10-27,First Class,RD-19660,Robert Dilbeck,Home Office,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,United States,Oakland,California,West,454.272,8,0.2,-73.8192
2072,US-2017-110996,2017-11-20,2017-11-25,Standard Class,KA-16525,Kelly Andreada,Consumer,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,United States,Ontario,California,West,283.92,5,0.2,-46.137
3955,CA-2014-133228,2014-04-04,2014-04-09,Standard Class,MS-17710,Maurice Satty,Consumer,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,United States,Detroit,Michigan,Central,5.47,1,0.0,2.3521
2946,CA-2016-166443,2016-11-04,2016-11-05,First Class,LH-17020,Lisa Hazard,Consumer,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,United States,San Francisco,California,West,38.29,7,0.0,16.4647
1997,US-2017-147221,2017-12-02,2017-12-04,Second Class,JS-16030,Joy Smith,Consumer,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,United States,Houston,Texas,Central,8.752,4,0.6,-3.7196
1693,US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,United States,Columbus,Ohio,East,21.88,5,0.2,6.2905
6119,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,United States,Springfield,Oregon,West,191.976,3,0.2,19.1976
5962,CA-2014-140732,2014-11-11,2014-11-13,Second Class,MA-17560,Matt Abelman,Home Office,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,United States,Los Angeles,California,West,575.928,9,0.2,57.5928
4865,CA-2017-163531,2017-06-26,2017-06-30,Standard Class,SC-20725,Steven Cartwright,Consumer,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,United States,New York City,New York,East,239.97,3,0.0,67.1916
4042,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,United States,San Francisco,California,West,191.976,3,0.2,19.1976
3889,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,United States,Roswell,Georgia,South,239.97,3,0.0,67.1916
8332,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Pamela Stobb,Consumer,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,United States,Andover,Massachusetts,East,11.21,1,0.0,3.363
8320,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,Erin Mull,Consumer,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,United States,New York City,New York,East,11.21,1,0.0,3.363
5077,CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,Seth Vernon,Consumer,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,United States,Houston,Texas,Central,44.84,5,0.2,5.605
4808,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Nathan Gelder,Consumer,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,United States,Los Angeles,California,West,33.63,3,0.0,10.089
1207,CA-2016-137050,2016-07-14,2016-07-18,Second Class,SW-20755,Steven Ward,Corporate,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,United States,New York City,New York,East,11.21,1,0.0,3.363
8339,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,Tamara Chand,Corporate,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,United States,Decatur,Alabama,South,498.0,5,0.0,184.26
8285,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,United States,Saint Charles,Illinois,Central,637.44,8,0.2,135.456
5443,CA-2015-148712,2015-04-17,2015-04-23,Standard Class,JM-15535,Jessica Myrick,Consumer,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,United States,New York City,New York,East,99.6,1,0.0,36.852
5054,CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,Amy Hunt,Consumer,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,United States,Dallas,Texas,Central,398.4,5,0.2,84.66
4976,CA-2015-142202,2015-09-18,2015-09-23,Second Class,JR-16210,Justin Ritter,Corporate,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,United States,Jacksonville,Florida,South,717.12,9,0.2,152.388
9910,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Ken Dana,Corporate,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,Anaheim,California,West,44.67,3,0.0,12.0609
5646,CA-2017-127117,2017-04-14,2017-04-19,Standard Class,HM-14860,Harry Marie,Corporate,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,Morristown,New Jersey,East,74.45,5,0.0,20.1015
5297,CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,Yonkers,New York,East,14.89,1,0.0,4.0203
5203,CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,Richard Eichhorn,Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,Oakland,California,West,104.23,7,0.0,28.1421
4525,CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,Roger Demir,Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,New York City,New York,East,89.34,6,0.0,24.1218
3964,CA-2017-134838,2017-02-19,2017-02-20,First Class,ED-13885,Emily Ducich,Home Office,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,Los Angeles,California,West,44.67,3,0.0,12.0609
3840,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,North Las Vegas,Nevada,West,134.01,9,0.0,36.1827
1338,CA-2017-100524,2017-03-31,2017-04-02,Second Class,CM-12115,Chad McGuire,Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,United States,New York City,New York,East,29.78,2,0.0,8.0406
7470,CA-2014-138100,2014-09-15,2014-09-20,Standard Class,AA-10315,Alex Avila,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,New York City,New York,East,14.56,2,0.0,6.2608
6768,CA-2017-100615,2017-04-20,2017-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,Chicago,Illinois,Central,14.56,5,0.6,-6.188
4789,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,Colorado Springs,Colorado,West,52.416,9,0.2,15.0696
3941,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,TS-21340,Toby Swindell,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,New York City,New York,East,14.56,2,0.0,6.2608
3599,CA-2014-102869,2014-09-09,2014-09-14,Second Class,LC-17140,Logan Currie,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,Philadelphia,Pennsylvania,East,17.472,3,0.2,5.0232
3484,CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,Corey Catlett,Corporate,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,Springfield,Virginia,South,29.12,4,0.0,12.5216
1528,CA-2016-122392,2016-07-22,2016-07-27,Standard Class,CJ-12010,Caroline Jumper,Consumer,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,United States,Allentown,Pennsylvania,East,11.648,2,0.2,3.3488
9709,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,United States,Los Angeles,California,West,19.96,2,0.0,5.5888
8546,CA-2016-119074,2016-03-27,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,United States,Columbus,Georgia,South,39.92,4,0.0,11.1776
6792,CA-2016-162348,2016-11-10,2016-11-15,Standard Class,BF-11170,Ben Ferrer,Home Office,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,United States,Sacramento,California,West,9.98,1,0.0,2.7944
5024,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,United States,San Diego,California,West,39.92,4,0.0,11.1776
